Crime_ID,Crime_Type,Time_of_Happening,Location,Day_of_Week,Severity,Reported_Time,Nearby_Landmark,Frequency_in_Last_30_Days
6534,Stalking,11:41,Karawal Nagar,Thursday,Minor,21:12,Apartment Complex,33
6535,Stalking,20:44,Bhalswa Jahangir Pur,Wednesday,Minor,08:40,Temple,12
6536,Eve Teasing,22:07,Deoli,Sunday,Minor,05:03,Hospital,9
6537,Stalking,09:54,Hastsal,Monday,Severe,14:49,Police Station,16
6538,Human Trafficking,13:37,Sultan Pur Majra,Friday,Severe,23:18,Apartment Complex,17
6539,Eve Teasing,23:38,Deoli,Wednesday,Minor,22:23,Apartment Complex,18
6540,Domestic Violence,01:37,Nangloi Jat,Monday,Severe,03:50,School,7
6541,Honor Killing,20:26,Gokal Pur,Sunday,Moderate,18:04,Park,48
6542,Human Trafficking,12:09,Mandoli,Tuesday,Severe,08:54,Market,35
6543,Eve Teasing,00:20,Karawal Nagar,Monday,Severe,09:26,Apartment Complex,38
6544,Sexual Harassment,19:13,Gokal Pur,Thursday,Moderate,16:27,Police Station,39
6545,Stalking,18:11,Kirari Suleman Nagar,Friday,Severe,15:45,Apartment Complex,47
6546,Honor Killing,04:30,Sultan Pur Majra,Monday,Severe,10:41,Police Station,9
6547,Human Trafficking,14:20,Sultan Pur Majra,Thursday,Severe,13:02,School,44
6548,Stalking,12:59,Hastsal,Thursday,Minor,21:08,School,33
6549,Stalking,09:08,Mustafabad,Friday,Severe,15:54,Hospital,40
6550,Human Trafficking,13:18,Kirari Suleman Nagar,Sunday,Minor,07:41,School,5
6551,Domestic Violence,17:37,Burari,Tuesday,Moderate,11:17,Police Station,3
6552,Eve Teasing,18:56,Sultan Pur Majra,Monday,Minor,12:01,Police Station,7
6553,Eve Teasing,11:03,Burari,Saturday,Moderate,05:47,School,27
6554,Eve Teasing,12:35,Delhi Cantonment,Wednesday,Severe,03:26,Hospital,36
6555,Human Trafficking,13:33,Mandoli,Saturday,Moderate,01:14,Hospital,48
6556,Honor Killing,04:41,Gokal Pur,Wednesday,Severe,21:42,Hospital,3
6557,Dowry Death,15:55,Karawal Nagar,Tuesday,Minor,05:00,Mall,6
6558,Human Trafficking,04:20,Karawal Nagar,Thursday,Severe,13:49,Mall,19
6559,Stalking,10:05,Delhi Cantonment,Sunday,Minor,02:05,Park,37
6560,Dowry Death,11:59,Delhi Cantonment,Thursday,Moderate,10:08,Park,31
6561,Domestic Violence,18:41,Deoli,Thursday,Minor,23:38,Apartment Complex,26
6562,Sexual Harassment,17:35,Kirari Suleman Nagar,Sunday,Severe,15:45,Park,17
6563,Domestic Violence,15:20,Burari,Monday,Moderate,03:43,Market,46
6564,Sexual Harassment,03:12,Dallo Pura,Friday,Moderate,23:46,Park,7
6565,Human Trafficking,13:34,Deoli,Tuesday,Moderate,03:48,Market,26
6566,Eve Teasing,07:23,Mustafabad,Wednesday,Minor,20:20,Apartment Complex,23
6567,Sexual Harassment,21:04,Gokal Pur,Tuesday,Moderate,14:25,Mall,42
6568,Eve Teasing,12:04,Burari,Tuesday,Minor,15:01,Temple,35
6569,Domestic Violence,11:41,Mustafabad,Monday,Minor,08:39,Park,9
6570,Acid Attack,04:04,Mandoli,Friday,Minor,02:12,Apartment Complex,35
6571,Sexual Harassment,09:41,Dallo Pura,Sunday,Severe,04:12,Mall,5
6572,Honor Killing,07:07,Delhi Cantonment,Sunday,Minor,03:32,Apartment Complex,6
6573,Eve Teasing,21:08,Kirari Suleman Nagar,Sunday,Severe,04:39,Apartment Complex,2
6574,Human Trafficking,02:03,Burari,Thursday,Minor,06:23,Market,36
6575,Dowry Death,06:11,Deoli,Friday,Severe,15:14,Temple,18
6576,Sexual Harassment,00:09,Delhi Cantonment,Sunday,Moderate,00:27,Temple,28
6577,Sexual Harassment,05:11,Karawal Nagar,Tuesday,Moderate,02:28,Apartment Complex,29
6578,Human Trafficking,09:00,Deoli,Friday,Moderate,03:04,Apartment Complex,27
6579,Human Trafficking,16:46,Dallo Pura,Saturday,Severe,18:15,Temple,45
6580,Honor Killing,16:23,Dallo Pura,Thursday,Moderate,16:56,Temple,31
6581,Domestic Violence,11:22,Burari,Thursday,Minor,08:33,Police Station,14
6582,Domestic Violence,18:16,Deoli,Thursday,Minor,19:58,Market,8
6583,Honor Killing,09:44,Delhi Cantonment,Friday,Severe,12:49,Police Station,28
6584,Acid Attack,08:29,Gokal Pur,Monday,Minor,20:38,Park,38
6585,Human Trafficking,00:08,Bhalswa Jahangir Pur,Saturday,Severe,11:13,Mall,25
6586,Domestic Violence,09:00,Gokal Pur,Tuesday,Minor,14:12,Temple,29
6587,Acid Attack,05:13,Mustafabad,Wednesday,Moderate,18:30,Police Station,6
6588,Stalking,18:39,Karawal Nagar,Tuesday,Minor,10:36,Park,13
6589,Human Trafficking,19:27,Nangloi Jat,Thursday,Moderate,12:52,Temple,27
6590,Sexual Harassment,03:50,Mustafabad,Sunday,Minor,18:12,Police Station,39
6591,Acid Attack,02:19,Sultan Pur Majra,Friday,Severe,04:39,Market,30
6592,Eve Teasing,11:54,Hastsal,Sunday,Moderate,17:27,Police Station,27
6593,Acid Attack,09:24,Mustafabad,Tuesday,Severe,17:56,Park,35
6594,Stalking,10:55,Mustafabad,Tuesday,Severe,22:00,Market,41
6595,Domestic Violence,14:18,Kirari Suleman Nagar,Wednesday,Minor,23:03,Temple,10
6596,Honor Killing,02:37,Burari,Sunday,Severe,15:54,Hospital,0
6597,Dowry Death,13:41,Deoli,Friday,Minor,20:14,Hospital,35
6598,Domestic Violence,18:34,Nangloi Jat,Tuesday,Severe,16:28,Mall,16
6599,Dowry Death,09:10,Karawal Nagar,Friday,Severe,05:12,Park,2
6600,Honor Killing,02:36,Karawal Nagar,Sunday,Minor,02:27,Hospital,5
6601,Domestic Violence,22:12,Kirari Suleman Nagar,Friday,Severe,18:48,Police Station,9
6602,Sexual Harassment,00:42,Karawal Nagar,Tuesday,Minor,11:26,Apartment Complex,28
6603,Dowry Death,14:04,Mandoli,Thursday,Moderate,20:46,Police Station,12
6604,Acid Attack,06:51,Mustafabad,Wednesday,Minor,17:17,Market,22
6605,Human Trafficking,08:37,Mandoli,Thursday,Moderate,00:21,School,29
6606,Dowry Death,22:45,Dallo Pura,Sunday,Moderate,06:41,School,12
6607,Domestic Violence,04:09,Mustafabad,Saturday,Minor,01:40,Hospital,41
6608,Sexual Harassment,14:10,Karawal Nagar,Monday,Minor,00:07,Temple,44
6609,Human Trafficking,21:30,Delhi Cantonment,Wednesday,Minor,02:55,Park,19
6610,Dowry Death,08:17,Deoli,Saturday,Moderate,20:09,Apartment Complex,1
6611,Eve Teasing,00:24,Bhalswa Jahangir Pur,Wednesday,Moderate,09:43,Park,1
6612,Honor Killing,17:34,Dallo Pura,Friday,Moderate,03:05,Park,24
6613,Stalking,06:55,Kirari Suleman Nagar,Saturday,Severe,13:28,Park,17
6614,Honor Killing,14:56,Kirari Suleman Nagar,Thursday,Minor,09:26,Market,7
6615,Eve Teasing,17:52,Dallo Pura,Saturday,Minor,11:23,Police Station,19
6616,Domestic Violence,17:10,Burari,Sunday,Moderate,09:12,Temple,40
6617,Eve Teasing,13:28,Nangloi Jat,Monday,Minor,15:59,Temple,14
6618,Stalking,16:23,Kirari Suleman Nagar,Wednesday,Minor,04:15,Temple,22
6619,Eve Teasing,12:41,Bhalswa Jahangir Pur,Saturday,Severe,21:39,Police Station,23
6620,Domestic Violence,13:24,Gokal Pur,Saturday,Minor,14:18,Mall,29
6621,Acid Attack,03:49,Bhalswa Jahangir Pur,Tuesday,Minor,21:27,Market,5
6622,Dowry Death,09:10,Deoli,Tuesday,Moderate,21:21,Apartment Complex,13
6623,Eve Teasing,11:23,Delhi Cantonment,Friday,Moderate,01:03,Hospital,44
6624,Honor Killing,06:15,Delhi Cantonment,Tuesday,Moderate,04:55,Mall,30
6625,Dowry Death,23:19,Gokal Pur,Saturday,Severe,11:39,Park,12
6626,Honor Killing,00:13,Mandoli,Sunday,Severe,15:41,Temple,29
6627,Dowry Death,15:56,Delhi Cantonment,Monday,Moderate,04:59,Temple,13
6628,Human Trafficking,16:27,Mustafabad,Monday,Severe,08:30,Hospital,10
6629,Eve Teasing,16:12,Gokal Pur,Sunday,Minor,02:43,School,18
6630,Sexual Harassment,09:03,Nangloi Jat,Wednesday,Severe,22:54,Market,0
6631,Acid Attack,03:51,Delhi Cantonment,Sunday,Severe,17:12,School,6
6632,Sexual Harassment,09:04,Nangloi Jat,Thursday,Minor,07:17,Apartment Complex,38
6633,Honor Killing,20:12,Deoli,Saturday,Moderate,23:57,School,34
6634,Sexual Harassment,09:45,Burari,Sunday,Minor,01:35,Temple,9
6635,Stalking,18:48,Burari,Monday,Minor,05:05,Market,30
6636,Domestic Violence,19:53,Bhalswa Jahangir Pur,Wednesday,Severe,20:43,Apartment Complex,4
6637,Sexual Harassment,07:04,Deoli,Thursday,Moderate,00:04,Hospital,44
6638,Acid Attack,22:11,Nangloi Jat,Wednesday,Severe,20:16,Park,29
6639,Eve Teasing,10:20,Hastsal,Friday,Minor,16:02,Market,15
6640,Domestic Violence,03:00,Dallo Pura,Monday,Minor,16:28,Temple,10
6641,Human Trafficking,23:37,Dallo Pura,Monday,Severe,00:45,Police Station,25
6642,Acid Attack,08:35,Mustafabad,Tuesday,Severe,10:20,School,49
6643,Stalking,09:59,Nangloi Jat,Tuesday,Severe,05:08,Temple,15
6644,Acid Attack,23:42,Gokal Pur,Friday,Moderate,11:43,Park,25
6645,Acid Attack,14:55,Mustafabad,Friday,Moderate,15:46,Park,32
6646,Sexual Harassment,23:11,Gokal Pur,Sunday,Minor,19:17,Mall,13
6647,Honor Killing,03:44,Burari,Saturday,Severe,09:26,School,20
6648,Dowry Death,13:09,Deoli,Thursday,Minor,02:42,School,26
6649,Honor Killing,05:54,Sultan Pur Majra,Sunday,Moderate,11:06,Hospital,50
6650,Domestic Violence,12:46,Nangloi Jat,Sunday,Severe,11:51,Park,22
6651,Human Trafficking,11:57,Delhi Cantonment,Monday,Moderate,21:30,Park,47
6652,Dowry Death,14:21,Nangloi Jat,Saturday,Minor,23:00,School,31
6653,Acid Attack,18:03,Karawal Nagar,Sunday,Minor,19:31,Mall,10
6654,Sexual Harassment,19:45,Delhi Cantonment,Friday,Minor,04:23,Park,4
6655,Acid Attack,08:39,Nangloi Jat,Wednesday,Severe,16:13,Apartment Complex,31
6656,Sexual Harassment,15:48,Hastsal,Monday,Moderate,05:56,Park,9
6657,Eve Teasing,20:49,Kirari Suleman Nagar,Friday,Minor,15:49,Police Station,32
6658,Eve Teasing,17:31,Kirari Suleman Nagar,Friday,Moderate,22:02,Market,38
6659,Eve Teasing,07:02,Mandoli,Thursday,Minor,22:19,Market,14
6660,Human Trafficking,08:55,Gokal Pur,Saturday,Moderate,05:30,Park,40
6661,Domestic Violence,09:03,Gokal Pur,Monday,Moderate,08:18,Apartment Complex,40
6662,Dowry Death,23:31,Mustafabad,Thursday,Severe,13:36,Police Station,42
6663,Domestic Violence,06:46,Mustafabad,Friday,Moderate,17:29,Police Station,48
6664,Stalking,15:37,Mustafabad,Saturday,Severe,19:02,Apartment Complex,35
6665,Stalking,05:42,Hastsal,Monday,Minor,19:12,Mall,49
6666,Stalking,11:13,Deoli,Tuesday,Severe,22:16,Hospital,0
6667,Sexual Harassment,13:16,Hastsal,Thursday,Minor,20:13,Apartment Complex,34
6668,Eve Teasing,00:19,Bhalswa Jahangir Pur,Thursday,Severe,06:21,Police Station,13
6669,Sexual Harassment,04:05,Hastsal,Friday,Moderate,03:11,Police Station,19
6670,Domestic Violence,10:11,Karawal Nagar,Wednesday,Minor,17:44,School,16
6671,Acid Attack,07:10,Delhi Cantonment,Monday,Moderate,07:46,Police Station,43
6672,Dowry Death,05:44,Nangloi Jat,Wednesday,Severe,15:13,Apartment Complex,25
6673,Honor Killing,14:30,Nangloi Jat,Sunday,Minor,19:27,School,28
6674,Eve Teasing,05:20,Mustafabad,Friday,Moderate,09:23,Market,39
6675,Sexual Harassment,17:34,Hastsal,Wednesday,Moderate,06:39,Mall,35
6676,Domestic Violence,20:26,Dallo Pura,Sunday,Moderate,11:03,Mall,21
6677,Human Trafficking,01:58,Kirari Suleman Nagar,Thursday,Minor,18:15,Mall,33
6678,Eve Teasing,10:49,Delhi Cantonment,Monday,Severe,21:01,Apartment Complex,2
6679,Eve Teasing,22:52,Deoli,Tuesday,Moderate,20:43,Hospital,22
6680,Honor Killing,06:22,Delhi Cantonment,Sunday,Severe,22:04,Police Station,30
6681,Domestic Violence,12:56,Sultan Pur Majra,Tuesday,Minor,18:30,Temple,13
6682,Human Trafficking,23:18,Dallo Pura,Saturday,Severe,20:21,Mall,8
6683,Human Trafficking,01:15,Bhalswa Jahangir Pur,Wednesday,Moderate,15:48,Park,1
6684,Eve Teasing,04:17,Karawal Nagar,Sunday,Severe,13:42,Hospital,41
6685,Dowry Death,07:53,Kirari Suleman Nagar,Thursday,Severe,02:24,Hospital,36
6686,Eve Teasing,07:48,Gokal Pur,Wednesday,Moderate,19:44,Mall,22
6687,Sexual Harassment,21:09,Dallo Pura,Friday,Moderate,14:36,Temple,11
6688,Honor Killing,10:33,Delhi Cantonment,Tuesday,Moderate,22:25,Market,38
6689,Honor Killing,20:00,Nangloi Jat,Saturday,Severe,16:36,Temple,24
6690,Acid Attack,14:28,Nangloi Jat,Saturday,Minor,11:13,Apartment Complex,0
6691,Stalking,12:14,Dallo Pura,Saturday,Severe,09:34,Park,22
6692,Domestic Violence,16:28,Kirari Suleman Nagar,Wednesday,Moderate,12:46,Market,1
6693,Honor Killing,04:26,Karawal Nagar,Thursday,Moderate,02:04,Police Station,34
6694,Stalking,01:46,Mustafabad,Friday,Minor,16:42,Apartment Complex,9
6695,Domestic Violence,10:01,Karawal Nagar,Thursday,Severe,09:32,Apartment Complex,35
6696,Honor Killing,16:24,Bhalswa Jahangir Pur,Saturday,Severe,14:35,School,17
6697,Sexual Harassment,20:24,Kirari Suleman Nagar,Friday,Severe,07:52,Park,14
6698,Human Trafficking,21:00,Deoli,Monday,Severe,03:59,Police Station,9
6699,Dowry Death,00:09,Dallo Pura,Wednesday,Minor,19:04,Police Station,4
6700,Acid Attack,03:20,Dallo Pura,Sunday,Moderate,20:43,Police Station,0
6701,Stalking,22:12,Nangloi Jat,Sunday,Moderate,20:29,Police Station,50
6702,Eve Teasing,21:11,Kirari Suleman Nagar,Wednesday,Severe,08:00,Mall,6
6703,Honor Killing,01:39,Burari,Monday,Minor,05:50,School,38
6704,Dowry Death,11:23,Sultan Pur Majra,Friday,Severe,13:00,Temple,21
6705,Sexual Harassment,21:20,Deoli,Tuesday,Moderate,12:45,Market,28
6706,Sexual Harassment,16:21,Mandoli,Sunday,Minor,14:36,School,17
6707,Stalking,19:37,Kirari Suleman Nagar,Wednesday,Severe,09:39,Park,11
6708,Sexual Harassment,00:22,Bhalswa Jahangir Pur,Friday,Severe,12:41,Police Station,23
6709,Domestic Violence,11:16,Karawal Nagar,Thursday,Severe,10:20,Temple,10
6710,Acid Attack,17:42,Bhalswa Jahangir Pur,Tuesday,Severe,06:56,Apartment Complex,47
6711,Eve Teasing,20:38,Gokal Pur,Thursday,Moderate,20:56,Park,0
6712,Dowry Death,08:17,Nangloi Jat,Sunday,Moderate,09:41,Apartment Complex,22
6713,Acid Attack,03:05,Hastsal,Thursday,Severe,16:01,Hospital,40
6714,Honor Killing,12:04,Hastsal,Wednesday,Minor,03:36,Apartment Complex,39
6715,Sexual Harassment,12:14,Mustafabad,Monday,Moderate,15:34,Police Station,23
6716,Sexual Harassment,10:43,Gokal Pur,Sunday,Severe,13:49,School,23
6717,Eve Teasing,04:19,Bhalswa Jahangir Pur,Saturday,Moderate,03:48,Mall,1
6718,Sexual Harassment,14:29,Karawal Nagar,Thursday,Moderate,10:10,Hospital,20
6719,Eve Teasing,01:27,Sultan Pur Majra,Monday,Severe,18:27,Police Station,45
6720,Acid Attack,09:54,Hastsal,Monday,Severe,00:22,Temple,26
6721,Eve Teasing,14:13,Kirari Suleman Nagar,Tuesday,Severe,10:40,Market,19
6722,Human Trafficking,08:18,Karawal Nagar,Monday,Severe,11:54,Market,43
6723,Human Trafficking,17:02,Hastsal,Sunday,Moderate,15:03,Temple,2
6724,Sexual Harassment,00:35,Karawal Nagar,Monday,Severe,09:30,Police Station,25
6725,Honor Killing,10:20,Mandoli,Sunday,Moderate,17:02,Temple,17
6726,Eve Teasing,13:22,Delhi Cantonment,Friday,Minor,14:26,Police Station,4
6727,Acid Attack,06:07,Deoli,Monday,Moderate,05:17,Mall,35
6728,Sexual Harassment,15:37,Burari,Tuesday,Moderate,09:04,School,11
6729,Stalking,06:45,Mandoli,Wednesday,Moderate,01:38,Market,39
6730,Sexual Harassment,17:28,Nangloi Jat,Sunday,Severe,15:53,School,22
6731,Domestic Violence,14:44,Hastsal,Thursday,Minor,12:49,Mall,8
6732,Dowry Death,19:47,Gokal Pur,Monday,Minor,15:53,Police Station,8
6733,Acid Attack,12:41,Nangloi Jat,Sunday,Severe,13:27,School,45
6734,Dowry Death,10:03,Dallo Pura,Sunday,Minor,21:40,Market,4
6735,Stalking,00:23,Sultan Pur Majra,Sunday,Moderate,00:39,Temple,40
6736,Domestic Violence,03:24,Bhalswa Jahangir Pur,Sunday,Severe,15:18,Market,32
6737,Eve Teasing,08:12,Burari,Sunday,Moderate,10:45,Police Station,30
6738,Sexual Harassment,23:21,Kirari Suleman Nagar,Saturday,Moderate,04:30,Police Station,29
6739,Domestic Violence,10:24,Karawal Nagar,Sunday,Moderate,12:32,Park,28
6740,Sexual Harassment,00:45,Mandoli,Monday,Moderate,16:43,Police Station,30
6741,Sexual Harassment,15:54,Deoli,Saturday,Severe,21:40,Mall,36
6742,Human Trafficking,16:47,Karawal Nagar,Friday,Minor,13:46,Hospital,18
6743,Stalking,16:28,Bhalswa Jahangir Pur,Friday,Severe,02:27,Police Station,46
6744,Honor Killing,20:38,Delhi Cantonment,Sunday,Severe,15:31,Mall,44
6745,Acid Attack,03:57,Mustafabad,Monday,Severe,05:57,Temple,31
6746,Acid Attack,18:39,Mustafabad,Sunday,Moderate,21:53,Park,24
6747,Domestic Violence,13:18,Karawal Nagar,Wednesday,Moderate,12:34,Police Station,17
6748,Eve Teasing,03:43,Sultan Pur Majra,Saturday,Minor,09:48,Park,13
6749,Sexual Harassment,18:19,Mustafabad,Tuesday,Severe,15:24,Temple,0
6750,Eve Teasing,04:37,Deoli,Wednesday,Minor,06:10,Temple,29
6751,Sexual Harassment,00:51,Kirari Suleman Nagar,Saturday,Severe,22:50,Mall,32
6752,Dowry Death,08:34,Karawal Nagar,Saturday,Severe,19:58,Apartment Complex,10
6753,Sexual Harassment,04:29,Burari,Sunday,Severe,18:44,Apartment Complex,14
6754,Stalking,07:28,Kirari Suleman Nagar,Monday,Minor,17:28,Market,24
6755,Honor Killing,12:10,Bhalswa Jahangir Pur,Friday,Moderate,10:32,Mall,11
6756,Sexual Harassment,22:23,Mustafabad,Thursday,Severe,20:12,Apartment Complex,34
6757,Domestic Violence,18:18,Dallo Pura,Tuesday,Minor,13:41,Apartment Complex,47
6758,Dowry Death,05:30,Bhalswa Jahangir Pur,Saturday,Severe,22:11,School,9
6759,Human Trafficking,06:44,Deoli,Monday,Minor,06:55,School,34
6760,Honor Killing,07:35,Dallo Pura,Friday,Severe,05:26,School,16
6761,Honor Killing,12:44,Gokal Pur,Sunday,Severe,18:49,Apartment Complex,6
6762,Human Trafficking,02:38,Mandoli,Monday,Moderate,21:48,Apartment Complex,14
6763,Acid Attack,00:24,Dallo Pura,Tuesday,Severe,10:02,Apartment Complex,32
6764,Sexual Harassment,16:52,Mustafabad,Tuesday,Minor,15:50,Market,37
6765,Human Trafficking,08:41,Bhalswa Jahangir Pur,Friday,Moderate,04:42,Police Station,35
6766,Stalking,09:44,Mandoli,Saturday,Severe,15:36,Park,38
6767,Eve Teasing,14:49,Hastsal,Wednesday,Moderate,08:31,Mall,35
6768,Acid Attack,20:38,Dallo Pura,Friday,Severe,20:44,Temple,19
6769,Human Trafficking,15:01,Sultan Pur Majra,Thursday,Minor,14:26,Mall,20
6770,Sexual Harassment,04:45,Burari,Sunday,Severe,05:38,Police Station,19
6771,Eve Teasing,05:07,Dallo Pura,Saturday,Moderate,00:16,Temple,10
6772,Eve Teasing,22:38,Deoli,Sunday,Minor,20:22,Park,24
6773,Honor Killing,17:28,Mustafabad,Sunday,Moderate,14:22,Apartment Complex,30
6774,Dowry Death,10:33,Delhi Cantonment,Sunday,Moderate,23:30,Hospital,43
6775,Human Trafficking,00:34,Bhalswa Jahangir Pur,Monday,Severe,22:30,Market,16
6776,Dowry Death,00:33,Dallo Pura,Monday,Minor,01:16,School,0
6777,Human Trafficking,14:23,Dallo Pura,Monday,Severe,17:12,Police Station,46
6778,Human Trafficking,03:42,Sultan Pur Majra,Thursday,Moderate,18:05,Temple,4
6779,Eve Teasing,06:24,Bhalswa Jahangir Pur,Tuesday,Severe,11:46,Police Station,8
6780,Human Trafficking,01:15,Bhalswa Jahangir Pur,Thursday,Minor,11:40,Mall,19
6781,Acid Attack,15:33,Mandoli,Wednesday,Severe,18:58,Temple,12
6782,Eve Teasing,23:08,Bhalswa Jahangir Pur,Saturday,Minor,06:29,Apartment Complex,25
6783,Stalking,15:21,Deoli,Thursday,Severe,18:57,School,35
6784,Eve Teasing,00:20,Karawal Nagar,Tuesday,Severe,03:35,School,14
6785,Acid Attack,09:38,Delhi Cantonment,Tuesday,Moderate,05:31,Market,48
6786,Human Trafficking,00:54,Mustafabad,Saturday,Severe,14:11,School,26
6787,Acid Attack,04:43,Gokal Pur,Monday,Moderate,14:51,Hospital,29
6788,Human Trafficking,11:31,Dallo Pura,Thursday,Minor,04:58,Park,28
6789,Acid Attack,10:10,Delhi Cantonment,Tuesday,Severe,01:03,Police Station,40
6790,Honor Killing,00:01,Dallo Pura,Wednesday,Moderate,22:04,Temple,22
6791,Human Trafficking,22:36,Deoli,Saturday,Moderate,09:20,Market,47
6792,Honor Killing,05:10,Mustafabad,Friday,Minor,03:22,Park,44
6793,Sexual Harassment,14:41,Delhi Cantonment,Friday,Severe,21:04,Temple,31
6794,Eve Teasing,09:40,Nangloi Jat,Sunday,Severe,04:08,Apartment Complex,20
6795,Sexual Harassment,00:58,Mustafabad,Sunday,Severe,00:07,Hospital,20
6796,Honor Killing,20:05,Mustafabad,Friday,Severe,19:55,School,25
6797,Honor Killing,13:19,Gokal Pur,Sunday,Moderate,18:03,Hospital,24
6798,Domestic Violence,18:40,Bhalswa Jahangir Pur,Saturday,Severe,11:54,Hospital,18
6799,Dowry Death,13:27,Gokal Pur,Wednesday,Severe,21:03,Hospital,21
6800,Eve Teasing,00:29,Mustafabad,Wednesday,Minor,13:05,Temple,39
6801,Domestic Violence,13:00,Sultan Pur Majra,Saturday,Minor,01:02,Mall,44
6802,Stalking,04:39,Karawal Nagar,Friday,Severe,02:27,Market,4
6803,Sexual Harassment,02:47,Deoli,Thursday,Severe,06:54,Apartment Complex,36
6804,Stalking,18:42,Bhalswa Jahangir Pur,Monday,Severe,19:45,Market,37
6805,Honor Killing,04:09,Sultan Pur Majra,Friday,Severe,07:05,Hospital,43
6806,Honor Killing,16:26,Mandoli,Wednesday,Moderate,16:21,Market,45
6807,Honor Killing,15:27,Mandoli,Saturday,Minor,05:19,Park,11
6808,Honor Killing,06:48,Sultan Pur Majra,Tuesday,Severe,09:03,Market,29
6809,Domestic Violence,18:19,Bhalswa Jahangir Pur,Monday,Severe,00:38,Mall,7
6810,Honor Killing,18:47,Burari,Friday,Minor,02:03,Police Station,27
6811,Domestic Violence,02:45,Karawal Nagar,Monday,Severe,13:45,Apartment Complex,34
6812,Honor Killing,20:41,Bhalswa Jahangir Pur,Friday,Severe,10:51,Mall,3
6813,Domestic Violence,09:43,Gokal Pur,Thursday,Severe,19:53,Mall,7
6814,Eve Teasing,03:16,Karawal Nagar,Thursday,Minor,02:14,School,11
6815,Sexual Harassment,18:53,Sultan Pur Majra,Friday,Minor,12:42,Temple,2
6816,Acid Attack,02:22,Gokal Pur,Saturday,Severe,10:34,Mall,37
6817,Human Trafficking,14:14,Nangloi Jat,Wednesday,Severe,10:42,Apartment Complex,45
6818,Domestic Violence,22:23,Hastsal,Monday,Severe,22:17,Apartment Complex,29
6819,Eve Teasing,03:42,Mustafabad,Tuesday,Minor,13:18,Park,7
6820,Honor Killing,18:44,Gokal Pur,Monday,Minor,14:23,Temple,4
6821,Acid Attack,06:03,Bhalswa Jahangir Pur,Sunday,Moderate,06:55,Hospital,13
6822,Sexual Harassment,12:46,Sultan Pur Majra,Thursday,Severe,10:29,School,2
6823,Stalking,00:13,Nangloi Jat,Tuesday,Moderate,13:28,Hospital,25
6824,Eve Teasing,15:54,Karawal Nagar,Sunday,Severe,09:27,Temple,9
6825,Eve Teasing,11:39,Mustafabad,Wednesday,Moderate,14:51,Apartment Complex,33
6826,Domestic Violence,17:09,Dallo Pura,Tuesday,Moderate,00:46,Temple,41
6827,Domestic Violence,14:15,Deoli,Friday,Minor,00:39,Park,47
6828,Domestic Violence,18:46,Bhalswa Jahangir Pur,Thursday,Moderate,06:54,Market,7
6829,Eve Teasing,04:42,Nangloi Jat,Wednesday,Severe,04:53,Market,48
6830,Dowry Death,05:25,Kirari Suleman Nagar,Thursday,Severe,14:02,Apartment Complex,47
6831,Dowry Death,16:47,Deoli,Saturday,Minor,08:09,Mall,1
6832,Sexual Harassment,14:52,Mandoli,Sunday,Severe,03:25,Apartment Complex,5
6833,Domestic Violence,04:42,Kirari Suleman Nagar,Wednesday,Moderate,06:34,Apartment Complex,28
6834,Honor Killing,03:59,Burari,Sunday,Moderate,15:34,Mall,22
6835,Acid Attack,05:00,Delhi Cantonment,Friday,Severe,16:33,School,12
6836,Eve Teasing,03:57,Dallo Pura,Thursday,Moderate,07:43,Apartment Complex,5
6837,Acid Attack,02:48,Bhalswa Jahangir Pur,Wednesday,Moderate,11:59,Apartment Complex,12
